ZIP_Code,zip5_HH,HO_ins,Veh_ins,health_ins,pl_pension,life_ins,end_ann,vac_home,airline,funeral,hoeql_int,mortg_int
10921,1690,445.7,1156.2,2627.9,8750.5,438.8,412.1,412.1,592.5,75.9,63.7,4440.4
10922,0,,,,,,,,,,,
10923,3028,406.3,1138.4,2442.6,8479.3,416,391.7,372.5,555.7,67.3,59,4146.7
10924,4253,418,1119.6,2533.6,8402.6,417.7,392.2,393.1,579.4,75.9,59.1,4144.8
10925,1951,437.9,1150.6,2586,8869.9,434.8,407.7,416.7,614.2,74.2,61.5,4401.9
10926,1422,419.6,1141.2,2477.8,9232.9,428.7,403.1,402.9,663,63.5,63.1,4663.2
10927,3563,328.1,1018.3,2179.2,6422.6,331.9,312.4,275.8,415.6,63.8,44.5,3202.3
10928,2302,366.8,1073.3,2336.5,7145.5,367.1,345.5,322.2,461.8,71.1,50.2,3392.9
10930,2862,479.4,1204.6,2681.4,10564.6,493.6,463.6,487.9,757.5,69.3,71.8,5338.5
10931,328,396.8,1116.7,2420.6,8094.9,406.7,382.6,363.6,539.5,71.9,52.5,3842.8
10932,0,,,,,,,,,,,
10933,0,,,,,,,,,,,
10940,18105,356.3,1056.4,2255.8,6828.4,356.6,336,299.8,431.8,67.1,49.6,3480
10941,4800,388.2,1111.5,2368.8,7911.1,395.2,372.2,345.8,513.4,64.3,55.9,3985.6
10950,13115,411.5,1114.6,2470.5,8546.8,413.8,388.3,390.4,595.9,65.4,57.6,4347.1
10952,9613,377,1072.8,2389.3,7504,377.9,355,342.2,516.1,68.6,48.5,3693
10953,0,,,,,,,,,,,
10954,8886,423.3,1136.7,2514.5,9187.5,437.3,411.3,414.7,688.3,74.5,57.6,4394.3
10956,10468,490,1216,2774.3,10746,505.6,474.7,508.1,824.5,79.2,65.7,5131.9
10958,1207,463.7,1183.6,2670.2,9629,466.6,438,453.9,669.1,74.3,66.5,4790
10959,0,,,,,,,,,,,
10960,6693,375.7,1079.5,2307.1,7996.9,392.5,369,360.9,547.4,73.3,49.2,3621.9
10962,1973,469.3,1165.4,2695.1,10156.6,473.7,444.7,477.6,833.8,82,59.2,4792.7
10963,915,430.5,1139.3,2551.2,8226.6,416.2,391.2,379.5,540.7,70.5,63.1,4400.2
10964,511,479.2,1198.3,2802.2,10442.1,486.4,456.4,490.5,833,85.6,64.3,4840.5
10965,5142,470.1,1197.1,2735.7,9921.2,472.5,443,468.8,715.3,80.5,63.6,4646.8
10968,1218,428.3,1148.8,2549.7,9523.7,446.3,418.6,444.9,703.4,77.4,56.1,4204.4
10969,428,455.3,1174.2,2670.8,9195.6,455.2,427,438.1,632.3,74.3,64,4514.5
10970,3869,429.8,1144.7,2497.8,8848.4,436,410.3,398.4,623.4,71.6,59.5,4453.4
10973,721,450.7,1164.8,2620.2,9008.2,445.5,418.4,423.3,621.2,72.2,63,4609.4
10974,1093,465.2,1199.4,2683.9,9961.1,472.3,442.9,463.6,697.6,73.4,65.8,4768.3
10975,165,462.2,1198.7,2694.1,10023.5,472.8,443.7,469.4,705.6,76,67.5,4685.7
10976,786,435.8,1125.3,2632.3,8880.2,433.8,406.9,422.2,680.2,84.9,56.7,4264
10977,16474,337.7,1041.8,2118.5,6965.3,358.3,338.7,290.8,454.7,61.3,43.5,3462.1
10979,0,,,,,,,,,,,
10980,4809,467.1,1193.9,2719.2,9557.4,466.9,438.1,452.5,668.5,80.6,64.4,4587.1
10981,0,,,,,,,,,,,
10982,0,,,,,,,,,,,
10983,2003,498.4,1217.2,2830.9,10772.4,500,469,507.9,843.6,82.4,67.2,5159.1
10984,878,499.5,1244.6,2781.6,11045.3,519.8,488,517.2,793,75.5,70.4,5330.1
10985,163,480.2,1213.8,2704.4,10261.2,490.5,460.1,486.4,707.9,71.6,69.3,5036
10986,722,483.3,1217.5,2744.6,10488,498.1,467.1,501.5,728.5,77.7,69.2,4962.1
10987,1478,452.5,1171.1,2672.7,9457.9,456.4,428.5,447.4,687.2,78.2,62.6,4550.7
10988,231,432,1136.7,2580.1,8330.2,421.3,395.6,391.5,554.1,72.5,61.7,4296.1
10989,3550,443.4,1156.7,2609.3,9344.4,446.5,419.5,428.8,694.8,75.8,61.5,4570.5
10990,7610,453.7,1172.7,2656.6,9250.2,455.8,427.6,439.2,634.9,78,64,4564.9
10992,3353,437.4,1143.7,2583.1,8493.6,429.7,403.9,396.6,569.9,74.4,63.8,4458.2
10993,1575,362.9,1067.8,2324.5,7050,365.1,344.1,308.7,456.9,73.1,50.3,3561.5
10994,2360,490.1,1209.9,2775.8,10786,503.7,472.6,513,844.3,81.5,63.8,5059.5
10996,638,330.6,1105.3,2216.4,9342.9,394.5,370.2,372.2,623.9,41.5,47.4,3719.7
10998,1295,463.8,1191.8,2674.1,9597.1,463.1,434.4,447.5,651,70.2,68.2,4865.2
11001,9104,460.4,1176.6,2673.5,10097.6,470.1,441.5,466.9,790.3,76.3,61.8,4830.9
11002,0,,,,,,,,,,,
11003,12509,372.9,1096.7,2191.2,7868.7,401.5,380.7,320.3,522.2,63.4,49.7,4021.6
11004,5151,410.3,1080.4,2509,8921.8,405.9,382.5,389.4,808.6,71.3,53.7,4522.2
11005,1255,443.9,1116,2789.2,6928.3,381,356.2,355.9,500.5,134.5,44.6,2693
11010,8321,465.1,1176.4,2731.7,9395.3,458.6,430.3,447.7,687.6,82.1,63.2,4558.8
11020,1967,461,1152.7,2642.7,10918.8,481,452.7,493.2,1027.3,74.2,56.5,5247
11021,7990,438.4,1135.3,2623.8,9644.2,445.6,417.8,450,792.2,83.1,54.7,4362.3
11022,0,,,,,,,,,,,
11023,3159,474.6,1186.9,2770,10050.1,479.5,449.7,483.8,776.5,85.3,61.5,4666
11024,2318,464.7,1177.7,2749,9542.1,465.9,437.1,460.3,715.6,84.6,60.1,4511
11030,6004,520.1,1244.6,2880.6,12099.4,544.2,510.2,580.1,1014.7,84.1,63.9,5460.9
11040,13155,473.3,1169,2757.9,10748.9,475.1,446.8,483,989.5,74.7,61.4,5293
11042,0,,,,,,,,,,,
11050,11426,451.2,1168.6,2672.9,10218.5,471.6,442.3,479.8,811.8,78.1,58.2,4629.7
11096,2528,334.4,1035.6,2165.9,6663.2,351.2,331.4,289.9,429.1,68.2,42.5,3152.4
11101,12345,267.8,935.6,1946.7,6015.9,286.8,270.5,238.2,465.3,54.9,33.9,2671.3
11102,15609,281.2,960.4,2041.4,6312.2,296.9,279.3,254.4,478.3,57.7,35.7,2685.8
11103,15423,290.9,983.1,2109.7,6489.7,303.1,284.8,263.2,478.1,58.7,38,2708
11104,12810,293.2,967.6,2136.1,6640.1,305.9,288,267.3,542.8,57.5,38.4,2956.9
11105,15974,317.5,1013,2207,6891.4,326.8,306.9,290.6,503.8,64,41.3,2941.2
11106,18392,279.7,950.8,2046.5,6161.8,291.7,274.6,248.2,477.5,59.6,35.3,2644.1
11109,2316,336.5,1042.9,2124.3,10109.4,390.7,366.6,406.5,914,51.9,42.2,3918.5
11201,24130,364.5,1071.7,2232,8980.8,397.7,373.4,387,688.5,63.7,47.3,3812.6
11202,0,,,,,,,,,,,
11203,27792,232.2,934.6,1513.3,4211.1,280.2,269.8,135.8,148.5,54.6,26.2,2105.8
11204,26788,321.3,988.3,2269.9,6595.1,320.3,301.5,280.4,547.2,63.2,39.5,3156.2
11205,14527,252.6,921.2,1752.8,5343.6,278.4,263.7,204.9,333,54.1,30.8,2427.5
11206,28908,228.4,880.4,1763.6,4362.3,244.9,231.9,171.6,273.2,56.1,26.6,1997.6
11207,32882,215.7,878.8,1536.9,3791.5,243.8,233.3,133.7,166.2,52.1,25.3,1929.4
11208,30203,237.1,899.7,1690.1,4413.8,258.6,246.5,164.9,252.4,51.4,28.9,2289
11209,32828,340.4,1032.4,2293.4,7329.2,349,327.7,320.5,546.9,68.5,44.2,3227.7
11210,21639,273.8,974.1,1779.3,5328.5,306.8,292.4,202.9,279.9,57.4,33.5,2604.9
11211,23913,276.8,950.1,2017.6,5946.6,287.9,270.3,246.6,417.9,60.9,34.4,2535.5
11212,31668,183.7,837.1,1361.9,3156.4,221.1,212.9,101.5,113.1,50.4,19.2,1536.6
11213,23937,203.7,873,1468.7,3710.1,240,230.2,126,153.8,52.9,22.1,1726.8
11214,33768,310.4,965.8,2234.1,6248.2,307.5,289.8,263.7,530.8,63.3,37.7,3046.7
11215,30244,372.8,1099.6,2307.9,9343.7,408.4,382.9,403.6,693.2,62.1,50.6,3916.1
11216,23073,207.8,884.6,1465.1,4031.6,245.2,234.8,132,175,50.7,23.8,1843.2
11217,15976,319.7,1026.8,2048.5,7871.4,358.7,337.7,325.9,562.3,58.2,41.5,3298
11218,26472,312.3,991.4,2148.8,6707.7,324.9,306.2,280.2,508.3,60.5,40.2,3167.9
11219,26844,291.7,943.9,2152.5,5825.8,290.5,273.5,244.9,477,62.1,34,2828.5
11220,30741,281.5,922.1,2084.8,6038.5,285.7,269.9,239.4,543.5,52.4,33.6,3014.6
11221,28950,219.6,884.7,1594.8,4037.5,245.7,234.4,145.6,198.2,53.3,25.4,1946
11222,17798,307.4,1012.9,2148.1,7012.2,323.8,303.7,293.7,489.2,62.2,40.6,2838.7
11223,31014,318.5,983.5,2253.9,6164.5,315.2,296.8,269.3,482.4,67.6,38.8,2958.2
11224,21714,291.8,944.1,2111.7,4897.8,291.6,275.2,229.8,326.1,79,32.3,2191.7
11225,24429,212.7,893.8,1521.6,4036.6,252.2,241.5,137.8,176.2,53.7,23.6,1821.8
11226,38023,204.4,884,1488.8,3899.7,245,235,130.3,170.6,50.5,23.4,1792.2
11228,16479,375.3,1059,2438.9,7916.6,374,351.7,349.1,651.6,68.9,48.2,3764.3
11229,30936,347.9,1021.4,2336.2,6896.4,346,325.6,308.8,536,71,44.1,3291.4
11230,31672,311.8,984.6,2194.1,6133.3,317.8,299.2,269.7,445.5,69.5,38.3,2824.7
11231,15990,327,1033.4,2147.5,7855.8,359.1,337.2,336.6,557.7,61.1,43.8,3251.6
11232,8925,283.9,952.2,2060.6,5873.4,289.7,272.8,240.2,433.8,56.1,35.6,2735.7
11233,26655,198.9,867.3,1395.4,3634.4,238.3,229.1,115.9,134.8,49.9,22,1762.9
11234,32727,353.8,1065.4,2147,6912.1,372.2,352.6,290.7,417.2,66.3,47.1,3508.7
11235,35410,336.6,1001.6,2321.6,6361.8,332.7,312.8,294.5,473.1,77.7,41.5,2950.7
11236,33203,257.5,974,1608.4,5014,306.2,293.9,166,205.4,51.8,32,2585.3
11237,15870,247.3,915.6,1904.7,5009.7,257.8,243.1,197,336.2,53.4,30.6,2280.3
11238,25281,271.5,972.4,1785.4,6171.4,310.4,294.2,232.8,374,54.6,34.3,2683.4
11239,6713,203.7,848.5,1642.7,3404.5,230.7,219.9,134.2,178.8,67.5,20.4,1503.3
11241,0,,,,,,,,,,,
11242,0,,,,,,,,,,,
11243,139,341.7,1053.1,2061.3,8757.7,382.4,360.3,347.6,655.2,52.9,48.8,3876.6
11247,0,,,,,,,,,,,
11249,10448,287.3,961.6,2040,6259.6,302.5,284.2,263.9,446.2,59.6,35.9,2748.2
11252,0,,,,,,,,,,,
11256,0,,,,,,,,,,,
11351,0,,,,,,,,,,,
11352,0,,,,,,,,,,,
11354,21985,314.1,940.9,2210.3,7239.4,316.5,299.7,284.5,761.8,52.4,37,3640.5
11355,29543,290.9,907,2132.7,6963.7,296.3,281.1,260,771.6,45.9,33.7,3603.4
11356,7596,355.3,1037.5,2351.1,7663.3,354.6,334.1,318.8,649.5,59.2,47.5,3903.9
11357,15909,429.4,1120.3,2631,8746.2,419.4,394.2,401.7,712.1,77.8,55.6,4248.2
11358,13670,375.2,1045.9,2428.9,8466.4,377.2,355.7,356.3,789.3,61,48.4,4214.6
11359,0,,,,,,,,,,,
11360,8818,420.4,1100.2,2592.4,8605.6,409.8,385.2,394.7,731,82.1,52.8,4072.5
11361,10891,378.3,1058.8,2413.8,8639.5,384.3,362.2,364.3,773.7,62.3,50.3,4240.3
11362,7013,430.9,1103.4,2603.8,9205.6,418.9,394.5,407.8,844.1,73.1,55.4,4636.1
11363,2416,428.1,1117.4,2611.2,9638.1,432.6,407,428.7,863.1,70.7,54.7,4676.6
11364,14062,393.7,1058.5,2463.9,8599.8,384,362.4,359.3,809.8,63,51.7,4539
11365,15050,338.9,1003.3,2284.7,7585.8,342,323.1,306.1,708.5,58.1,42.7,3810.5
11366,5565,394.4,1064.9,2445.6,9003.8,398,375.5,379.9,860.3,63,49.7,4539.6
11367,16252,331.6,998.4,2208.9,6797.1,332.7,313.9,287.6,546.8,63.4,42.2,3401.6
11368,29481,281.7,970.3,2040.5,5848.7,294.7,278.3,233.1,407.5,53.9,36.5,2799.5
11369,10102,318.9,1009,2110.8,6090.7,322.7,305.4,251.3,404.6,61.2,41.7,3136.9
11370,9276,346.8,1022.8,2326.8,7225.2,345.4,325.1,308.7,589.1,62.5,45.2,3574.2
11371,0,,,,,,,,,,,
11372,26467,313.5,981.5,2216.9,6265.5,310.6,292.7,262.9,497,62,39.9,3071.8
11373,32813,289.6,932.2,2126.9,6698.3,296.9,280.9,256.7,656,49.3,35.4,3345
11374,21677,333.9,1002.1,2275.7,7099.3,336.7,317.3,300.6,601.8,64.9,42.7,3408
11375,32409,372.7,1056.9,2386.6,8538.5,381.5,358.8,365.3,741.6,67.4,48.4,3936.5
11377,30597,305.9,967.4,2177,6756.5,309.7,292.2,268.1,597.6,55.4,38.9,3272.2
11378,12711,361,1054.3,2389,6992.7,350.7,329.6,308.3,500.3,68.2,48,3429.6
11379,15158,386.1,1082.1,2483.5,7673.5,382.1,358.9,353.7,555.9,75.5,51.2,3577.9
11380,0,,,,,,,,,,,
11381,0,,,,,,,,,,,
11385,36668,318.9,1014.1,2235.2,6395.3,322.7,303.4,277,437.4,63.5,42.2,2955.7
11386,0,,,,,,,,,,,
11405,0,,,,,,,,,,,
11411,6362,310,1058.4,1745.2,5754.4,368.1,353.9,191.7,204.3,61.3,36.5,3061.9
11412,11450,282,1013.5,1646.9,5228.7,332.7,319.9,170.2,186.3,57.5,33.9,2792.7
11413,12852,288.5,1032.6,1664.9,5525.3,346.9,333.6,180,196.2,56.2,34.6,2890.3
11414,11100,417.4,1112.4,2590.1,7581.7,396.9,372.6,362.4,522.9,83.9,54.6,3717
11415,8504,336.2,1029.5,2244.7,7388.9,347.6,327.1,311.2,568.7,63.7,45.2,3403.7
11416,6615,325.3,1013.3,2189,6924.7,332,313.4,280.9,530.8,54.6,44.2,3561.7
11417,10652,351.3,1038.9,2292,7295.3,351.4,331.3,305.4,557,59.3,49.2,3805.4
11418,11066,330.7,1025.3,2219.2,7221.8,340.1,320.7,294.1,552,57.1,45.9,3573.4
11419,12293,325.8,1001,2169.3,7183.1,335.2,317.4,279.9,611.9,50.1,44.1,3925.9
11420,14761,340.6,1030.9,2139,7060.2,353.6,335.4,280.3,530.1,55.5,46.3,3899.1
11421,12190,349.5,1038.7,2287.7,7154.8,350.1,329.8,305.2,536.9,60.6,47.5,3660.4
11422,9613,304.3,1054.2,1750.8,6268.5,364.9,349.7,214.9,266.3,53.7,38.7,3214.8
11423,9392,322.9,1012.1,2029.6,6708.9,345.7,328.7,263.1,490.2,57.6,41.8,3501.3
11424,0,,,,,,,,,,,
11426,6865,416.5,1105.7,2534.7,9305.3,414.7,390.8,395.5,833.4,65,56.7,4831.3
11427,7645,358.7,1046.1,2252.9,7749.4,370,350.2,317.8,640.4,62.7,47.1,3947
11428,6054,367.5,1057.9,2271.2,7894.6,378.5,358.6,318.4,644.3,57.3,50.2,4333.1
11429,7012,296.3,1024.4,1753.3,5683.1,344,329.8,197.8,254.2,56.8,36.1,3033.7
11430,118,333.2,1014.3,2139,6247.1,332.4,314.7,251.7,437.1,57.1,45.6,3606.9
11431,0,,,,,,,,,,,
11432,18917,302.7,963.5,2064.7,6677.5,317.2,300.7,260.2,580.6,53.6,38.2,3417.9
11433,10207,238.9,916.1,1585.8,4334.5,273.8,262.6,148.7,199.2,54.7,28.1,2294.4
11434,20066,251.6,968,1571.7,4661.3,299.1,287.6,151,170.1,55.7,29.7,2391
11435,18733,292.3,974.3,2011.7,6225.2,308.5,292.2,241.9,467.4,54.8,37.7,3071.5
11436,6595,279.3,989.8,1707.9,5156.9,311.3,298.5,174.6,242.8,53.3,35.1,2889.3
11439,6,481.1,1188.9,2793.4,10004.7,476.7,448.1,467.8,855.5,80.3,58.7,4946
11501,7976,419.2,1131.3,2557.4,8909.6,422.7,396.7,406.8,666.3,74.5,57.1,4147.3
11507,2744,485.8,1180.1,2792.1,10939.1,485.8,456.7,498.5,1016.9,76.6,61.5,5419.5
11509,1095,480.1,1196.1,2800.8,10004,488.1,457,498.1,726.8,95.1,62.6,4486.5
11510,10520,433.9,1169.7,2460.3,9155.8,455.8,430,404.4,602.6,71.2,60.5,4553.7
11514,1687,437.1,1149.2,2620.2,9219,440,413.3,428.9,694.2,77.3,58.5,4351.9
11516,2730,437.2,1148.1,2633.4,9074.6,442.2,414.8,433.1,659.1,83.2,56.1,4175.5
11518,4291,451.5,1175.1,2661.8,9507.9,456.5,427.9,451.1,670,79.9,62.1,4423.1
11520,13533,358.7,1068.8,2175.3,7006.3,376,355.8,299.3,414.5,66.7,49.3,3570.6
11530,10433,501.8,1224.7,2829.4,10791.4,511.4,479.2,525.5,813.1,86.2,64.8,4972.8
11531,0,,,,,,,,,,,
11542,10694,395,1100.5,2462.5,8178.8,402.9,378.4,378.8,590.6,76.4,51.2,3749.2
11545,3877,512,1239.7,2859.1,11535.6,531.6,498.2,557.5,910.4,83,66.4,5301.3
11547,298,497,1218.9,2792.6,10907.7,511.6,479.2,533.3,824.2,83,63.6,5012.3
11548,461,453.4,1150.5,2643.5,10066,461,433.1,465.8,838.1,74.2,59.4,4902.6
11550,16156,284.3,980.5,1830.5,5507.9,313.2,298,214.4,292.1,58,36.3,2768.4
11551,0,,,,,,,,,,,
11552,7518,444,1165.1,2535.6,9097.6,454.7,428.5,413.3,625.1,74.8,59.5,4556.4
11553,6551,348.2,1061.8,2057.3,6812.2,376.5,357.6,276.2,381,64.2,47.1,3566.5
11554,11937,468.7,1178.4,2728.5,9772.5,463.1,434.8,455.7,755.4,81.1,63.9,4793.8
11557,3012,488.1,1212,2793.5,10450,494.6,463.7,501.5,786,83.8,64.8,4856.1
11558,3087,436.3,1150.1,2632.2,8699.2,433.6,407,411.7,605.7,77.9,60.7,4255.6
11559,2740,472.8,1206.4,2722.8,10327.3,491,460.3,496.6,748.6,85.7,60.3,4578.5
11560,2098,471.7,1195,2728.2,10068.9,480.4,450.4,483.6,739.4,81.9,62,4680.3
11561,17251,407.5,1119.6,2483.7,8749.8,418.9,392.8,406.6,609.7,76.3,56.6,3952.4
11563,8527,440.5,1153.4,2625.6,9099.8,441.9,414.6,428.3,652.7,80.7,59.7,4284.4
11565,3088,510.3,1245.8,2855.7,10957.7,520.4,488,530.1,805.9,84.4,69.1,5115.9
11566,11947,516.9,1249.9,2860,11280.4,528.5,495.2,545.8,831.6,81.3,70.7,5349.4
11568,998,530.8,1268.5,2906.5,12828.5,565.3,530.2,610.4,1105.3,82.2,65.5,5685.5
11569,0,,,,,,,,,,,
11570,9773,452.6,1168.4,2620.4,9729.6,469.4,440.2,465.6,695,82.5,59.3,4471.2
11571,0,,,,,,,,,,,
11572,10819,485.2,1206.6,2785.3,9916.2,481.9,451.9,478.3,707.6,82.2,66.9,4820
11575,4138,315.2,1044.1,1853,6013,354,338.1,222,275,58.3,40.7,3225.1
11576,4765,499.1,1209.7,2813.4,11459.1,516.6,484.4,544,975.7,82.7,63,5307
11577,4492,486.7,1202.9,2751,11104.3,502,471.3,517.4,918.1,77.3,64.2,5279.2
11579,2058,453.7,1176.2,2664.5,9690.3,463.6,434.5,462.5,684.7,79.6,62.6,4443.4
11580,12913,415.7,1134,2415.7,8767.9,429.7,405.6,379.9,631.9,70.1,56.1,4432
11581,7277,451.2,1163.4,2611.8,9643.4,461.5,433.9,443.9,733.7,77.7,59.8,4689.9
11582,0,,,,,,,,,,,
11590,13457,415.9,1129.8,2454.5,8654.6,427.6,403,386.5,621.9,73.1,55.2,4280.4
11596,3977,476.4,1192.6,2751.7,10594.3,487.7,457.8,496.8,849.6,79,63.6,4965.3
11598,3989,510.7,1245.8,2855.2,11327.4,526.4,493.2,547,851.5,84,67.1,5188.5
11599,0,,,,,,,,,,,
11691,20356,242.2,911.3,1720.9,4599.5,270.4,257.3,178.5,247.1,59,28.8,2192.6
11692,6995,235.5,914.6,1618.9,4488.2,267.4,255.6,161.4,220.6,51.6,28.5,2219.2
11693,4636,325.2,1014,2160.5,5843.8,324.1,306,255.5,358.8,68.4,42.2,2828.3
11694,8121,385.2,1091.6,2427.6,7993.5,395.4,371.1,371.2,550.2,76.4,51.7,3594.4
11697,1764,487.6,1191.7,2827.8,8870.4,460.1,431.4,448.1,620.9,97.4,59.5,4023.8
11701,9056,371.1,1080.1,2251.1,7125.6,379.8,358.7,315.2,438,72.6,48.9,3524.2
11702,5383,459.5,1182.4,2663.9,9723.7,464.5,435.3,460.1,683.3,77.8,64.2,4621.4
11703,5857,454,1174.7,2648.4,9122,447,419.7,423.2,629.8,76.7,65,4596.4
11704,13508,418.9,1136.4,2507,8525.5,424.5,399.1,389.1,570.6,74.1,59,4193.8
11705,3429,439.4,1152.5,2628.7,8968.6,439.8,412.3,425.6,621.8,78.2,61.2,4328
11706,19716,401.8,1117.9,2417,8079.2,405.5,381.7,360.5,529,69.4,57.2,4077.8
11709,2548,465,1181.8,2729.7,9467.4,465.3,436.2,460.1,669.6,82.1,64.1,4535
11710,11874,487.2,1213.5,2777.3,10257.8,489.1,458.7,488.9,741.4,79.5,67.6,4965.2
11713,3561,389.1,1106.1,2358,7851.4,395.5,372.5,350.8,508.7,68,55.1,3896.7
11714,8068,472.3,1185.6,2761.9,9446.5,461.5,433,451,685,84.1,64,4590.3
11715,1569,479.2,1198.9,2749,9847.3,478.1,448.3,474,689.6,80.4,67.3,4791.3
11716,3554,459.8,1177.4,2684,9513.7,461.9,433.3,455.6,667.7,77.7,64.5,4520.5
11717,13159,379.2,1090.3,2320.2,7280.6,376.6,355.1,313.6,450.9,63.3,55.6,3954.2
11718,1050,506.5,1241.8,2811.5,11007.7,517.9,485.3,533,784.9,81.9,70.7,5192.8
11719,1314,447,1165.4,2624.3,8898.2,446,418.5,426.3,605,79.8,61.3,4319.7
11720,9246,469.2,1191.8,2702.2,9934.9,470.6,441.6,459.5,720.3,72.8,68.8,5030.5
11721,2264,497.8,1219.9,2814.6,10234.3,495.3,464.1,497.9,725.2,82.6,69,4978.6
11722,9953,367.1,1072.3,2228.1,7096.9,371.7,351.1,303,439.3,63.6,52.1,3819.8
11724,1122,518,1249.4,2875.3,11353.3,532.9,498.9,559.2,841.7,85.1,66.9,5154.6
11725,9601,498,1219.6,2827.7,10486.4,497.9,466.7,501.4,780.5,81.7,67.8,5106.3
11726,6481,387.4,1093.3,2390,7395.1,382.6,360,332.9,478.5,72.9,53.4,3736.5
11727,11879,405.4,1120.3,2456.1,8346.8,409.5,385.1,373.8,570.5,69.3,58.7,4169.4
11729,9323,434.6,1142.5,2569.5,8685.8,432.9,407.1,399.5,611.9,76.4,59.7,4378.6
11730,5602,485.7,1213.5,2764.3,10247.8,488.9,458.2,490.1,720.1,78.5,68.9,4958.2
11731,9996,490.3,1216.9,2797.6,10336.7,491,460.3,491.4,754.2,79.7,67.9,5019.6
11732,1486,476.1,1198.7,2752,10415.7,489.9,458.9,500.9,789.9,83.1,62.3,4769.1
11733,5866,508,1234.9,2828.5,11158.5,519.2,486.8,534.6,853,79.1,69.3,5357.3
11735,11417,452.4,1167.3,2665.8,9280,449.2,421.5,435.1,665.3,78.5,63.1,4548.2
11738,5319,460.4,1185.3,2671.4,9409.3,455.1,427.2,435.1,648.9,70.2,68.1,4866.8
11739,0,,,,,,,,,,,
11740,3635,454.2,1159.7,2651,9478.8,460.8,432.2,452.9,684.5,82.8,60.8,4542.1
11741,9932,463.1,1189.9,2694.4,9756.9,466.5,437.7,455.6,685.8,72.8,68.4,4819.6
11742,4695,454.4,1176.7,2649.4,9551.2,454,426.1,438.9,674.7,70.2,67.3,4820.9
11743,15685,482.8,1211.2,2726.8,10479.6,496.3,465.4,501.1,761.6,80.6,64.7,4880.9
11746,21447,458.9,1179.4,2650.6,9805.6,466.6,438.2,455.3,727.9,74.6,62.7,4773
11747,7238,491.5,1211.1,2800.8,10519.7,499.7,468.5,506,802.6,84.6,63.9,4925.5
11749,1019,448.5,1177.7,2559.4,9311.8,450.5,423.9,414.7,630.9,68.4,67.9,4856.4
11751,5429,453.8,1180,2648.6,9381,453.1,425.1,437.2,644.6,75.1,65.1,4612.6
11752,2925,469.9,1197.8,2711.9,9416.4,461.1,432.8,438.8,635.5,73.9,69.7,4860.8
11753,4417,503.9,1223.6,2813.3,12462.2,533.1,500.4,569.2,1133.5,73.5,65.1,5854.8
11754,7024,469.8,1188.2,2734.4,9718.9,470.5,441.1,465,690.7,81.5,65.1,4694.8
11755,4152,459.7,1173.3,2669.1,9690.8,460.9,432.7,451.1,713.7,72.5,65.2,4824.6
11756,13948,483.6,1206.9,2769.8,10057.4,478.4,448.8,471.8,732,76.5,69.9,5086.5
11757,14946,445.6,1167.1,2639,8946.4,438.7,411.6,416.5,607.2,74.5,64.5,4466.2
11758,18707,486,1209.3,2761.7,10044.1,487.6,457.3,482.4,712,81.5,66,4854.1
11762,7646,512,1237,2868.4,10566.5,508.5,476.5,513.6,757.9,84,70.2,5141.1
11763,9518,431.6,1145.7,2538.8,8543.5,427.7,402.1,392.1,566.9,71.8,63.5,4450.5
11764,4148,498.4,1225.2,2778.7,10702.6,506.4,474.8,510.8,764,74.4,72.5,5338.7
11765,250,520.8,1254.6,2900.3,11705.7,546.9,512.2,581.9,896.3,89.1,64.9,5121.4
11766,4316,499.8,1222.1,2821.7,10360.3,499.6,468.5,499.9,751.2,80.6,69.5,5125.4
11767,5171,485.8,1216.3,2758.4,10500.4,494,463.3,494.5,760.1,74,69.6,5129
11768,7855,499.3,1229.7,2821.8,10798,511.8,479.4,526.6,782,83,68.1,5013.5
11769,4062,463.7,1177.8,2731.9,9231.8,458.5,429.9,446.4,641.4,85.1,64.9,4472.7
11770,2,400,1100,2100,6000,300,300,300,400,100,0,3100
11771,3780,453.8,1177.2,2666.7,9958.5,469.2,439.7,474.1,741.9,81.3,58.9,4462.3
11772,16268,400.1,1101.6,2462.2,7897.9,396.8,372.7,364.1,528.8,73.2,57.3,3940.6
11776,8184,438.3,1148.8,2604.3,8920.7,434.8,408,413.4,628.2,73.7,62.4,4515.9
11777,3164,461.1,1184.1,2683.6,10243.5,477.3,447.4,484.9,770.2,78.3,63.3,4706.1
11778,4566,450.8,1175.5,2621.3,9171.2,441.9,414.8,417.8,606.6,68.5,70.1,4781.3
11779,12964,443.8,1161.5,2631.5,9067.3,440.1,413.1,419.4,630.9,72.8,65,4590.3
11780,5461,490.6,1208.4,2794.2,10142.4,489.7,458.9,493.2,732,84.9,65.8,4831.8
11782,6218,464.9,1188.5,2704.8,9855.8,471.6,442,470.2,693.6,79.6,64.9,4647.7
11783,7405,494.3,1218.3,2812.1,10138.8,489.8,459.1,488.1,718.9,81.6,69.2,4958.4
11784,8301,440.7,1159,2611.9,8909.9,434.2,407.8,407.2,612.7,70.9,65.4,4609.7
11786,1876,526.6,1264.2,2882.5,11653.8,541.9,507.7,562.5,848.7,78.8,74.8,5613.4
11787,12301,494.9,1221.4,2807.8,10542.1,500.7,469.2,505.6,762,80.4,69,5064.7
11788,6201,462.5,1183.5,2694.4,9828,467.5,438.8,459.1,718.2,75.4,64.6,4715.7
